fecha,AAPL,ABBV,ABT,ACN,ADBE,ADI,ADP,AFL,AIG,AMAT,AMD,AMGN,AMT,AMZN,ANET,APA,APD,APH,APP,AVGO,AXP,BA,BAC,BAX,BDX,BIIB,BKNG,BLK,BMY,BNY,BRK-B,BSX,BX,C,CAT,CB,CCI,CHTR,CI,CL,CMCSA,CME,COF,COP,COST,CRM,CRWD,CSCO,CSX,CVS,CVX,D,DD,DE,DELL,DHR,DIS,DUK,DVN,EBAY,ELV,EMR,EOG,EQIX,ETN,EXC,F,FCX,FDX,FIS,FISV,GD,GE,GEV,GILD,GIS,GLW,GM,GOOGL,GS,HAL,HD,HON,HOOD,HPQ,IBM,INTC,INTU,ISRG,ITW,JNJ,JPM,KHC,KLAC,KMB,KMI,KO,LIN,LLY,LMT,LOW,LRCX,LYB,MA,MCD,MCK,MDLZ,MDT,MET,META,MMM,MO,MPC,MRK,MRNA,MRSH,MRVL,MS,MSFT,MU,NEE,NEM,NFLX,NKE,NOC,NOV,NOW,NVDA,ORCL,OXY,PANW,PEP,PFE,PG,PGR,PH,PLD,PLTR,PM,PNC,PRU,PSX,PYPL,QCOM,REGN,RTX,SBUX,SCHW,SLB,SNDK,SO,SPG,SPGI,STX,SYK,T,TFC,TGT,TJX,TMO,TMUS,TRV,TSLA,TXN,UBER,UNH,UNP,UPS,USB,V,VLO,VRTX,VZ,WDC,WELL,WFC,WMT,XOM,ZTS
2010-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-05-31,0.034445520417510714,0.022611728735057627,0.8295624578076638,0.4148318746290458,0.6372699241590067,-0.3359717409303181,0.2846078434518574,,-0.31790774712403436,0.8388931830577406,0.2428543345104347,0.7260208593403882,1.7196085821466427,1.1112219292615602,,-1.3950886496140924,,,,-0.1297149552330891,0.002763275670421081,-0.0199245972244273,-1.51640264125637,0.9675588373565253,1.6697021301165798,0.18234170565625912,0.467008277905471,0.17394776453029007,0.777534897489892,-1.1926319960261342,0.24891902506567962,1.1107721609245524,-1.4752446066134814,-1.5968568824959013,-0.42002465031060204,0.6875295270567534,1.534058929578111,1.0043916267873467,-1.020575152332847,1.3908807502257903,0.4084578162732527,0.11407217514565274,-0.2804503175795932,-0.3957847489273739,0.9739835624967128,0.6696987315778123,,-0.2057113409619864,0.8666592931201678,0.23722758248181186,-0.4572842183902925,1.022202597833291,-0.7779015266578323,0.15032534381992627,,0.5561732495397365,0.20529929135839237,1.4645851520980508,,0.5618333328940909,0.46115397663579205,0.7311328111156803,0.8935748227950174,,0.2656153947311481,-0.15362568735248888,0.028186175056908847,-1.805603839105109,1.170142388958864,2.1525038210864236,0.8824370862677658,0.4521953532770703,-0.3564538945504598,,0.6063864278186493,,,-0.753365988678246,0.2756437411764012,-1.1178057758755102,-1.1331523999011008,0.3071048572339313,0.186013137120067,,0.12563746820684146,-0.2549917988438741,-0.6216750143770916,0.9900048988571859,1.2458872920040929,,0.5662644075976109,-1.0848108887505183,,2.0600284556756074,1.122393263550669,2.3928040633294745,0.8841926305625277,0.39341634946427545,0.6727261099791549,0.8837127792071534,0.295955885217037,-0.5897829524187914,,0.7696806523089351,0.8001583117355651,0.2538093150321731,0.9040233722854126,1.1049931239361346,-0.980599143604483,0.3269492249076925,0.2201526699995971,0.38552649509544434,,0.41101372468327574,,1.6483837285542546,,-1.1701319165668096,0.17681806702217012,-3.037730171647567,1.585373473252665,,1.7294149030124824,0.9349808540823611,0.7600781905055579,,1.378630483856207,0.8789876861750311,-0.10328060270697782,0.12560147279031034,0.4735201479470998,0.8543715912331622,0.4157833580799126,0.6037498071158786,1.336461290663083,,1.3733702652132593,,0.42928889207525955,-0.3931826869883202,,-1.5168611311833928,1.1116138036912175,-0.49579836000517885,4.848901882734205,0.1307461303746592,0.9969218578041203,-0.39133741910144737,-0.1287706561492008,,1.333682722665273,1.0804210995951646,1.1996549562247618,,1.4267910669623365,0.47419868251546954,,0.39409967142350305,0.4471182920945431,0.9966529879289127,1.284236041218888,,-1.685632854567516,0.07723751490434372,2.1367984134774565,0.09249147402532627,0.13467312622569677,0.6336758553636538,-0.18064016430786808,0.8958600941063982,,1.1930709217735258,0.7725792866847354,,,-0.9180246675801286,0.6788992044316738,-0.2404921727405432,1.505729622083805
2011-06-30,-0.46917091431130376,-0.6836833710151743,1.0649188962260385,-0.58019664860023,-0.0053302351864979594,0.35576121579584974,0.09925176794404209,,-0.22679503470523835,-0.0002292738649613446,-3.0684525699264236,1.4773627164739844,1.0670017017032394,-0.15450363584494656,,-4.679175787404317,,,,-2.539672153351218,0.2930441659725295,0.6011076126338205,-0.3188168192485348,1.7161070557017128,-1.443821003041979,0.5238357342050654,0.3445002664454479,0.3883532515051052,1.4579657863364213,-0.48407425126333203,0.0868264777517106,0.7077535360245846,-1.2603784368618154,-0.9374384289911367,-1.338648473892008,1.4400312746856638,2.713145191886096,1.9228751348730622,0.9757334995371312,0.4930092768735589,1.0855789948503713,0.9468303579481414,-0.18808503755543085,1.538551135326339,0.4029160977623444,0.19328774271350838,,-0.816686183430643,-1.5947099531672462,0.4644128644023604,0.7740062253024298,-0.496051420472162,-2.280066642603442,0.7139468261301244,,-0.5223949535905912,-0.22922999877539876,0.8607035560555122,,-1.8408105325184514,0.6380446020965491,-1.9165241398545032,2.481925573479649,,-0.08926125032040681,-0.5721289163386579,1.800858425122125,-1.6884261383055015,1.9599493260229142,3.597431934594354,1.3189176067690098,0.07572598755923116,-0.6863670259994932,,1.8526201690543145,,,0.32845028333935894,-1.6804268572728205,-0.3074201774186862,-2.8064812015942504,0.5355713425560429,-0.004929701489305692,,0.6329679311021947,-0.9456624178702947,-1.877789795345347,-0.2734440664225996,-1.5362443700056794,,0.16774715097465184,-0.3116153403683046,,-1.014277511701361,0.5780554582246864,3.871109194976054,0.3993121513749559,0.7266644015844671,-0.9636897602760521,2.42558570760122,0.9098044789090302,-2.1581004499816205,,0.7484927880796973,0.32410589849352844,0.7890474872129045,0.887659564086569,0.5135327606034258,-0.9786461713361484,-1.2704732283988671,-0.7572938532312886,0.22042722570868206,,-0.3789826515672887,,1.4480455786487436,,-0.5709399004070704,-1.2097173925387825,-2.4813944020466434,1.1267946676399931,,2.257203435136176,0.5184694834050435,1.1031845106275686,,0.19951572784854094,0.4681343807304397,-2.256294847369948,-3.0173162889200555,-1.6272198092808288,0.5337170464289913,0.5450258959050335,0.006117509994935938,2.307231921829975,,0.6645974440550025,,0.2235765289273704,-0.2584627445627803,,0.4459303769410229,-0.5174014043484733,-0.5410408200633897,6.64432093882671,0.401149452828998,0.5771325405686056,0.4361580197277539,0.31824613613786223,,0.6051828434736927,-0.3971210492364408,0.06098020446209128,,0.8688954215023964,1.1518937910235363,,-0.45074442065287107,0.8102110810872678,-0.15746109243806244,2.5462177440223215,,-4.240632769064124,0.4815374398586064,2.7656814704261365,-0.003972893997478136,0.056292897558583764,-0.37299048914716243,-0.3779920873545464,0.5670112777523189,,0.38393496522125026,0.6646753966471457,,,-0.43232883690607254,0.15503089440726,0.8610193044447282,0.3270847904314849
2011-07-31,-0.5745027021810225,-0.7795791524027,0.660225477806497,-0.5906612135517689,-0.11681256137631926,-0.41698565868145887,-0.17165469138320916,,-0.7699806841063199,-0.17016924308152212,-2.397440120308803,0.7775570269741515,0.8690634561109267,-0.1290295452735628,,-3.9872055348808306,,,,-2.006659513182026,-0.40732824733696943,-0.12973488823547233,-1.2836283143626388,0.8031322889940479,-0.7482752822207398,-0.17908357454618884,-0.28248199657140727,-0.1640961088364494,0.8082267829303623,-1.1507969309803954,-0.24731517983490203,0.6136350704803768,-2.0506532737581473,-1.7751121873001747,-1.6132637507068908,0.8403966595607334,1.7907953984909712,1.047574122382688,-0.34719398963782816,0.4012558936224406,0.27232602840381315,0.5350720045299001,-0.5834838060993475,0.1536029497122813,0.26274437525984995,-0.06661053899911491,,-1.1057915628503252,-1.1765870552703641,-0.03503130214707779,-0.23121653561443975,-0.20910459721019903,-2.2826119766005974,-0.10030769868621314,,-0.5227173429298292,-0.5817766508065746,0.6729464849606498,,-1.2502752317094386,0.11088440133278381,-1.7610144843335371,0.6540624647066532,,-0.21004148980552,-0.6866555726660918,0.38955652901035986,-2.5919759448327753,0.9581088282744792,2.24266953439763,0.5484945942996772,-0.634435394111632,-1.0963735268358452,,0.8544415699803691,,,-0.700761593013643,-1.3263475164934364,-1.2107990007188594,-2.68077735639232,0.14043097611314587,-0.4227661811322622,,-0.18968565828131692,-1.112545155226219,-1.857331801364372,-0.20459820063856338,-0.7566659543131237,,-0.03389594348102567,-1.0635740789499581,,-0.0423173503315074,0.5677706812612547,1.733434708792854,0.182295644572994,0.2302136564180552,-0.5440265759910665,1.3860633935976776,0.3315383755217543,-2.201537521082173,,0.28596108080590515,0.1397043658823834,0.24333085468758633,0.494916874049778,0.2302885330937618,-1.681385290713338,-1.0671217455325637,-0.8413259261139463,-0.08466681583360333,,-0.4587248152936336,,1.1509914958136136,,-1.4413716956714533,-1.1050502433137883,-3.787669666019818,0.9456256027564728,,1.6886199369622976,0.14751069043190262,0.69195138827452,,0.17709885032978995,0.25486392984674755,-2.028924342547873,-2.6427821213968907,-1.4921236110596268,0.2717501455289166,0.11487794124858695,-0.06246688153223063,1.7054817379482266,,0.4106135979717205,,-0.1749680992982754,-0.8613927648180335,,-1.2351133722246288,-0.5472757008954006,-0.9316468431686249,5.248418654392453,-0.2967128669672566,0.18512206304926304,-0.38233506182842025,-0.5906034667573439,,0.37524838939184874,-0.2802226501647172,0.02445594494359174,,0.5885216357339736,0.44120234775283784,,-0.5577712205363226,0.2825175513090566,-0.11530110350681666,1.603344308972143,,-3.5843961084747193,-0.19953904945780784,2.3065010844924054,-0.29798768963303257,-0.44197868966172343,-0.5056126166902788,-0.8561926822148717,0.24591880706705646,,0.026630009047247882,0.2728228846533492,,,-1.1043346955720328,0.07093349890110925,-0.12496851831628718,0.3970536783992225
2011-08-31,-0.7831391388249417,-1.030246536244222,-0.023218356934899848,-1.3317329208490287,-1.0030904665047378,-0.781802471656147,-0.5505021090090376,,-1.1975218318381868,-1.6030055100966165,-3.939748379912129,-0.006768777248186177,-0.8000407786241129,-1.6360493922059223,,-3.917745804782911,,,,-2.4603972270320607,-1.1843860881072217,-0.711678910344768,-0.7107925255186136,-0.6343115149406146,-2.737123434976706,-1.1370511160182952,-1.6518446435812848,-0.8138314248249083,0.06794508963655625,-0.5439656571848571,-0.7096577944982684,-0.1979350154075669,-2.0880041166770424,-1.3923412187908097,-2.3154519075126045,0.33211030877443565,0.3449806984920819,-0.23583327418355693,0.0005362930210355993,-1.0040092236105533,-0.6187453786633331,1.0470868868513024,-0.6501135461355098,-0.21838855399805318,-0.7153099452757334,-1.1005586726082086,,-1.6354473290408316,-2.640911673021659,-0.5251400758707298,-0.38526867685224087,-0.9870891088194541,-2.693434477282156,-0.9853197459685523,,-1.363961141245342,-1.4318297672631148,-0.6632327132802347,,-2.113486745011921,-0.6027231905701816,-3.8782240887952835,-2.2332109780481204,,-0.48671453955353805,-0.4238848107842604,-0.6874475183122271,-2.7167926495615693,-0.9320434234474455,-0.47676649363483875,-0.8675865658328346,-2.386699031481953,-1.558287618750417,,-0.07280659754474551,,,-1.078162591907848,-2.0539507928640646,-1.1728283596396505,-2.686016134336011,-0.21888339051792008,-1.1284881903088433,,-1.2752105724964746,-1.3840396112782487,-2.185519434218916,-1.5040345712529137,-1.9647085595055704,,-0.6140507638253341,-0.6847945225146872,,-1.6557497050375645,-0.1357381358480145,-2.816857329004474,-0.747508665274444,-0.2879782071802055,-0.9716506021456647,0.493593469462886,-0.10829302117006824,-2.930561062216294,,-0.7778258511917362,-0.6482580286444648,-0.13399816378053805,-0.4138193169692538,-1.1638607267013419,-2.102933640471244,-1.8577766420568083,-1.5287462249121733,-0.5522558824403396,,-0.994071839425754,,-0.3031986800805173,,-1.4825980989696208,-1.7250885740713946,-3.857131422271154,-0.41697036425574013,,0.056151807762466255,-1.2064014321821313,0.1422629136333908,,-1.473548103369162,-0.9369319808792934,-2.9602200154779426,-4.361718853768677,-3.010071387203128,-0.5759079435005329,-0.39810443814502167,-0.5466525664440939,0.9219438383390663,,-1.292580100913445,,-0.9355050167504654,-1.2276549151537919,,-1.766993864550837,-2.6478190598121145,-1.0794728593523197,0.6458396324320493,-1.1046529662030622,-1.2385896514715018,-0.5682343051129729,-1.623598106161667,,-1.0909470996078632,-1.671399703742669,-1.444421637755843,,-1.0244553378784487,-0.18260985992408263,,-1.3182229538956924,-0.29700629594073424,-1.2409117919703911,0.3753172124766917,,-2.872668554431603,-0.9559768997406749,0.7395728041926465,-0.5078413836027044,-1.1679938175037212,-1.6416633436110244,-1.367797349091237,-0.8766791426776385,,-1.7834329932274673,-0.5892748789377742,,,-0.9073162203461761,-0.4577550258074436,-0.5017183164007266,-1.0863187623585817
2011-09-30,-1.0892041477026169,-1.1682104699801241,-0.2735647125934406,-1.5375867087225479,-1.4434835911827775,-1.8963354182100849,-0.8174735645820064,,-2.1086302810065995,-2.3287139777163883,-4.3069746393608765,-0.562848327212091,-0.6806753220431805,-1.8775929075804931,,-3.8813245970769388,,,,-2.369363619028457,-2.057769128037778,-1.7156193384371858,-2.0828437173333385,-1.3005292402738666,-2.0299816593753577,-2.255316747783707,-2.4341749271646007,-1.5104085722500047,-0.36870411412424986,-1.500523927492021,-1.0246569076291632,-0.20848740140241373,-3.387269455440247,-2.7560072718922575,-3.10928804008497,-0.11921266871785259,-0.21106819302412186,-0.9593284576467224,-1.2575043340356094,-0.799804457723499,-1.3172463531493324,0.7775524798953359,-1.2380444632470329,-1.5630654150770582,-0.8111607838166505,-1.5004070110578842,,-2.1993955176800135,-2.4068294669609216,-1.0747548960632938,-1.3924925732587072,-0.37621765292918674,-3.377899255847462,-1.981688836195468,,-1.4354642485462101,-1.9923589537548576,-0.4354167596134484,,-2.023125925305776,-0.9908048164067601,-3.9771293353109756,-4.330151873415587,,-0.863068681840793,-0.27050179761098003,-2.3468060834578526,-4.403751152855132,-1.9438047067894642,-1.427569463850126,-1.6149991949826341,-3.2694579333661626,-2.279180054247166,,-1.002994956647622,,,-2.733666082344546,-2.051876603894913,-2.484333792361883,-3.3797719199051848,-0.7192447833748942,-1.6834298550704543,,-2.546049074708295,-1.8150673282377132,-3.0941215762191683,-1.7243745904314152,-1.2591274224651108,,-0.7105795683910789,-1.7299868912748388,,-0.8592883031275428,0.08847108605514141,-4.251794126301558,-0.8004651897158732,-0.8172428167992759,-0.56382004391036,-0.24698748064238732,-0.8307570429812354,-3.763694566869547,,-1.22337529375316,-0.6736374931732778,-0.9111027984151755,-0.581921962278088,-1.3382855830286577,-3.354640741641139,-1.9902192664195302,-1.7429580924850192,-0.7803226790890062,,-0.9920373737365676,,-0.35276135175209616,,-2.785658370966206,-1.7837690673687507,-6.7654598771098975,-0.3639406643518885,,-0.5590439622048047,-1.580335620958115,-0.23449652229433396,,-1.5338094788593248,-1.5892777627169967,-3.176724637310834,-4.531385529326241,-3.2882171897772188,-0.6405646286413487,-0.7402822962937762,-0.4901134091698359,0.5958356472266181,,-1.5221296464737102,,-1.2550535277163413,-2.0187266521864364,,-4.131016248127194,-3.315114256661124,-2.004211248785699,-0.41941232609179285,-1.8103499365497713,-1.5732178017758915,-1.507564945934438,-2.815803664796197,,-0.996769940593992,-1.6991558366571462,-1.447401750847939,,-1.161912882125732,-0.6494528752044869,,-1.5596127968717852,-0.7970145709401398,-1.170499571185096,-0.19363954638947262,,-3.085839199481835,-1.9889745625265183,0.36366235492584686,-0.8732208818591324,-1.7735744302131196,-1.8299842381395515,-1.928944751095697,-1.192918946466025,,-2.070557267700187,-0.7692807486514978,,,-1.8062869261646215,-0.4571949389224875,-1.4563791381824174,-0.9539289011834596
2011-10-31,-1.3252335251378482,-1.436289034715758,-0.024438245348358555,-1.7410637948270924,-1.8717343450613193,-2.620663060960484,-0.9083164806463796,,-2.7799392205090814,-3.2799633733917837,-5.733135482172846,-0.4808301325005096,-0.0628095322056733,-2.0743856787346147,,-5.169585016400025,,,,-3.0532202251982206,-2.3761151753094554,-2.1408121343672915,-2.9284183655165754,-0.8729765454486222,-1.7440787213645728,-3.1721808644815277,-2.5489896489845445,-1.6885952165244784,-0.21768828631032577,-2.231927236763791,-1.1088341888108135,-0.09530469236556577,-4.088783145589433,-3.7611767020740436,-4.125270518350153,-0.15628006241546982,0.22416572577185692,-0.5975767305904423,-1.704719516637991,-0.164136776892741,-1.0932798709740836,0.20831671828714793,-1.4865553986074713,-1.9353265878765669,-0.7316473706977605,-1.4725111248831526,,-2.766072580202876,-2.491121821574918,-1.3803036934680624,-1.5856349424820142,0.10356973822192037,-4.586689845302707,-2.4896793178631564,,-1.512757204805669,-2.1750061369542264,0.1971116413914593,,-3.032909853924131,-0.8404720158476168,-4.370050490411224,-4.866172294199154,,-1.4901521800944912,-0.18534823463124667,-2.9227955818920077,-6.360618373827667,-1.8147199685619286,-0.460436329789502,-1.63475572634481,-3.6129558416158445,-2.7766830573639933,,-1.1930694662148849,,,-3.954781865507697,-2.6209263190505654,-3.280834544461712,-5.162732197384322,-0.9343808926556146,-1.9390115584370373,,-3.2365082412388735,-2.4466117576071924,-5.01661716050026,-2.1114331859130817,-1.0695514749079218,,-0.7451640913823568,-2.414310186125621,,-1.6981835182409817,0.5204466837479758,-2.4923537429601352,-0.6674890028683973,-0.999587545077939,-0.8241513103487339,0.06720419472020225,-1.0572551563594859,-5.3673868417655,,-1.1406386628875866,-0.5188462635769868,-1.7490106249154074,-0.23642950698368753,-1.151682691486465,-4.283937694026443,-2.4399944023458557,-1.980505971954067,-0.8857031807150725,,-1.1296421846176792,,0.11372695400681503,,-3.6613619213124275,-2.0090324640130284,-9.623874112101168,-0.05583513165834472,,-0.3601550053850157,-1.5279524683847203,-0.5351125441647303,,-1.3515361228601588,-1.8761604918270574,-3.863176298391422,-5.359197362609015,-4.071780676325362,-0.43396668467524546,-0.7586866609312031,-0.47109050025885346,0.7995875084833379,,-1.3383051367726064,,-1.2652936989994101,-2.525549284603674,,-4.964786694630535,-4.254457432269776,-2.876011197107492,-0.1321183973905172,-1.940958183861027,-1.4473849764122935,-2.0102524748763986,-3.4215109752718993,,-0.6016060250467451,-1.8615234089474613,-1.1721056625148776,,-0.8202234794927125,-0.45139086609121154,,-1.8047869408303165,-0.8691648630339355,-1.0558010181984394,0.34940030452469645,,-4.211552506208107,-2.6901370734945536,0.7941074592292439,-1.2380188293007814,-2.0190784824576706,-1.8291450192979548,-2.236897756455655,-1.1717245610175027,,-2.1863946926363504,-0.6453544300512772,,,-2.3888532058064555,-0.5167042696245256,-1.6602654914149766,-0.7316778647807219
